


============================== EXP at 2025-05-23 10:08:19 ==============================
dev | avg_loss: 3.568359375 | {'exact_match': 3.6, 'rougeL': 26.0375}
train | epoch   0 | Iter:      4/  1424 | global iter:      4/  1424 | loss: 13.1929 | ds_loss: 13.1929 | lr: 9.9998e-05 | scale:  2048.0000 | micro time: 0.346 | step time: 0.390
train | epoch   3 | Iter:    560/  1424 | global iter:    560/  1424 | loss: 11.9971 | ds_loss: 11.9971 | lr: 6.6488e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    564/  1424 | global iter:    564/  1424 | loss: 11.9716 | ds_loss: 11.9716 | lr: 6.6071e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    568/  1424 | global iter:    568/  1424 | loss: 11.0852 | ds_loss: 11.0852 | lr: 6.5653e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   3 | Iter:    572/  1424 | global iter:    572/  1424 | loss: 11.7453 | ds_loss: 11.7453 | lr: 6.5234e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    576/  1424 | global iter:    576/  1424 | loss: 12.0356 | ds_loss: 12.0356 | lr: 6.4813e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   3 | Iter:    580/  1424 | global iter:    580/  1424 | loss: 10.9338 | ds_loss: 10.9338 | lr: 6.4391e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   3 | Iter:    584/  1424 | global iter:    584/  1424 | loss: 11.6162 | ds_loss: 11.6162 | lr: 6.3969e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    588/  1424 | global iter:    588/  1424 | loss: 11.7240 | ds_loss: 11.7240 | lr: 6.3545e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   3 | Iter:    592/  1424 | global iter:    592/  1424 | loss: 11.6170 | ds_loss: 11.6170 | lr: 6.3120e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   3 | Iter:    596/  1424 | global iter:    596/  1424 | loss: 12.5380 | ds_loss: 12.5380 | lr: 6.2694e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   3 | Iter:    600/  1424 | global iter:    600/  1424 | loss: 11.6997 | ds_loss: 11.6997 | lr: 6.2267e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    604/  1424 | global iter:    604/  1424 | loss: 12.0956 | ds_loss: 12.0956 | lr: 6.1839e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.350
train | epoch   3 | Iter:    608/  1424 | global iter:    608/  1424 | loss: 11.2657 | ds_loss: 11.2657 | lr: 6.1410e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    612/  1424 | global iter:    612/  1424 | loss: 11.9275 | ds_loss: 11.9275 | lr: 6.0981e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   3 | Iter:    616/  1424 | global iter:    616/  1424 | loss: 11.7852 | ds_loss: 11.7852 | lr: 6.0550e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   3 | Iter:    620/  1424 | global iter:    620/  1424 | loss: 11.0632 | ds_loss: 11.0632 | lr: 6.0119e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   3 | Iter:    624/  1424 | global iter:    624/  1424 | loss: 11.6416 | ds_loss: 11.6416 | lr: 5.9687e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    628/  1424 | global iter:    628/  1424 | loss: 12.1192 | ds_loss: 12.1192 | lr: 5.9254e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   3 | Iter:    632/  1424 | global iter:    632/  1424 | loss: 11.1777 | ds_loss: 11.1777 | lr: 5.8820e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.348
train | epoch   3 | Iter:    636/  1424 | global iter:    636/  1424 | loss: 11.0579 | ds_loss: 11.0579 | lr: 5.8386e-05 | scale:  2048.0000 | micro time: 0.347 | step time: 0.348
train | epoch   3 | Iter:    640/  1424 | global iter:    640/  1424 | loss: 11.8225 | ds_loss: 11.8225 | lr: 5.7951e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   3 | Iter:    644/  1424 | global iter:    644/  1424 | loss: 12.2778 | ds_loss: 12.2778 | lr: 5.7515e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    648/  1424 | global iter:    648/  1424 | loss: 10.6337 | ds_loss: 10.6337 | lr: 5.7079e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    652/  1424 | global iter:    652/  1424 | loss: 11.4383 | ds_loss: 11.4383 | lr: 5.6643e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.350
train | epoch   3 | Iter:    656/  1424 | global iter:    656/  1424 | loss: 11.6429 | ds_loss: 11.6429 | lr: 5.6205e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.351
train | epoch   3 | Iter:    660/  1424 | global iter:    660/  1424 | loss: 11.3354 | ds_loss: 11.3354 | lr: 5.5768e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    664/  1424 | global iter:    664/  1424 | loss: 11.3822 | ds_loss: 11.3822 | lr: 5.5330e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   3 | Iter:    668/  1424 | global iter:    668/  1424 | loss: 12.5753 | ds_loss: 12.5753 | lr: 5.4891e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    672/  1424 | global iter:    672/  1424 | loss: 11.2893 | ds_loss: 11.2893 | lr: 5.4452e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    676/  1424 | global iter:    676/  1424 | loss: 11.2257 | ds_loss: 11.2257 | lr: 5.4013e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.350
train | epoch   3 | Iter:    680/  1424 | global iter:    680/  1424 | loss: 11.8458 | ds_loss: 11.8458 | lr: 5.3573e-05 | scale:  2048.0000 | micro time: 0.347 | step time: 0.349
train | epoch   3 | Iter:    684/  1424 | global iter:    684/  1424 | loss: 10.9835 | ds_loss: 10.9835 | lr: 5.3134e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    688/  1424 | global iter:    688/  1424 | loss: 11.5003 | ds_loss: 11.5003 | lr: 5.2694e-05 | scale:  2048.0000 | micro time: 0.351 | step time: 0.350
train | epoch   3 | Iter:    692/  1424 | global iter:    692/  1424 | loss: 11.8400 | ds_loss: 11.8400 | lr: 5.2253e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   3 | Iter:    696/  1424 | global iter:    696/  1424 | loss: 11.8852 | ds_loss: 11.8852 | lr: 5.1813e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    700/  1424 | global iter:    700/  1424 | loss: 11.7904 | ds_loss: 11.7904 | lr: 5.1372e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   3 | Iter:    704/  1424 | global iter:    704/  1424 | loss: 12.6888 | ds_loss: 12.6888 | lr: 5.0932e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   3 | Iter:    708/  1424 | global iter:    708/  1424 | loss: 11.5147 | ds_loss: 11.5147 | lr: 5.0491e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   3 | Iter:    712/  1424 | global iter:    712/  1424 | loss: 11.0993 | ds_loss: 11.0993 | lr: 5.0050e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
dev | avg_loss: 3.923828125 | {'exact_match': 4.4, 'rougeL': 27.8643}
train | epoch   3 | Iter:    716/  1424 | global iter:    716/  1424 | loss: 11.6775 | ds_loss: 11.6775 | lr: 4.9609e-05 | scale:  2048.0000 | micro time: 0.222 | step time: 0.315
train | epoch   4 | Iter:    720/  1424 | global iter:    720/  1424 | loss: 11.4460 | ds_loss: 11.4460 | lr: 4.9168e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.353
train | epoch   4 | Iter:    724/  1424 | global iter:    724/  1424 | loss: 11.9085 | ds_loss: 11.9085 | lr: 4.8728e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   4 | Iter:    728/  1424 | global iter:    728/  1424 | loss: 11.6294 | ds_loss: 11.6294 | lr: 4.8287e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   4 | Iter:    732/  1424 | global iter:    732/  1424 | loss: 11.8698 | ds_loss: 11.8698 | lr: 4.7847e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   4 | Iter:    736/  1424 | global iter:    736/  1424 | loss: 11.3934 | ds_loss: 11.3934 | lr: 4.7406e-05 | scale:  2048.0000 | micro time: 0.347 | step time: 0.348
train | epoch   4 | Iter:    740/  1424 | global iter:    740/  1424 | loss: 10.9101 | ds_loss: 10.9101 | lr: 4.6966e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   4 | Iter:    744/  1424 | global iter:    744/  1424 | loss: 11.7386 | ds_loss: 11.7386 | lr: 4.6527e-05 | scale:  2048.0000 | micro time: 0.347 | step time: 0.347
train | epoch   4 | Iter:    748/  1424 | global iter:    748/  1424 | loss: 12.0738 | ds_loss: 12.0738 | lr: 4.6087e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   4 | Iter:    752/  1424 | global iter:    752/  1424 | loss: 11.0231 | ds_loss: 11.0231 | lr: 4.5648e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   4 | Iter:    756/  1424 | global iter:    756/  1424 | loss: 11.5249 | ds_loss: 11.5249 | lr: 4.5209e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   4 | Iter:    760/  1424 | global iter:    760/  1424 | loss: 12.1928 | ds_loss: 12.1928 | lr: 4.4770e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   4 | Iter:    764/  1424 | global iter:    764/  1424 | loss: 11.8305 | ds_loss: 11.8305 | lr: 4.4332e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   4 | Iter:    768/  1424 | global iter:    768/  1424 | loss: 11.0370 | ds_loss: 11.0370 | lr: 4.3895e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   4 | Iter:    772/  1424 | global iter:    772/  1424 | loss: 11.5507 | ds_loss: 11.5507 | lr: 4.3457e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   4 | Iter:    776/  1424 | global iter:    776/  1424 | loss: 11.6463 | ds_loss: 11.6463 | lr: 4.3021e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   4 | Iter:    780/  1424 | global iter:    780/  1424 | loss: 10.7260 | ds_loss: 10.7260 | lr: 4.2585e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   4 | Iter:    784/  1424 | global iter:    784/  1424 | loss: 10.7243 | ds_loss: 10.7243 | lr: 4.2149e-05 | scale:  2048.0000 | micro time: 0.347 | step time: 0.348
train | epoch   4 | Iter:    788/  1424 | global iter:    788/  1424 | loss: 11.8541 | ds_loss: 11.8541 | lr: 4.1714e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   4 | Iter:    792/  1424 | global iter:    792/  1424 | loss: 11.5516 | ds_loss: 11.5516 | lr: 4.1280e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   4 | Iter:    796/  1424 | global iter:    796/  1424 | loss: 10.8716 | ds_loss: 10.8716 | lr: 4.0846e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   4 | Iter:    800/  1424 | global iter:    800/  1424 | loss: 11.2971 | ds_loss: 11.2971 | lr: 4.0413e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   4 | Iter:    804/  1424 | global iter:    804/  1424 | loss: 10.7367 | ds_loss: 10.7367 | lr: 3.9981e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   4 | Iter:    808/  1424 | global iter:    808/  1424 | loss: 11.1072 | ds_loss: 11.1072 | lr: 3.9550e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   4 | Iter:    812/  1424 | global iter:    812/  1424 | loss: 10.8770 | ds_loss: 10.8770 | lr: 3.9119e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.350
train | epoch   4 | Iter:    816/  1424 | global iter:    816/  1424 | loss: 11.0861 | ds_loss: 11.0861 | lr: 3.8690e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.350
train | epoch   4 | Iter:    820/  1424 | global iter:    820/  1424 | loss: 11.8466 | ds_loss: 11.8466 | lr: 3.8261e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   4 | Iter:    824/  1424 | global iter:    824/  1424 | loss: 11.6050 | ds_loss: 11.6050 | lr: 3.7833e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   4 | Iter:    828/  1424 | global iter:    828/  1424 | loss: 12.1648 | ds_loss: 12.1648 | lr: 3.7406e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   4 | Iter:    832/  1424 | global iter:    832/  1424 | loss: 12.2494 | ds_loss: 12.2494 | lr: 3.6980e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   4 | Iter:    836/  1424 | global iter:    836/  1424 | loss: 12.0230 | ds_loss: 12.0230 | lr: 3.6555e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.351
train | epoch   4 | Iter:    840/  1424 | global iter:    840/  1424 | loss: 11.3197 | ds_loss: 11.3197 | lr: 3.6131e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   4 | Iter:    844/  1424 | global iter:    844/  1424 | loss: 11.4843 | ds_loss: 11.4843 | lr: 3.5709e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.350
train | epoch   4 | Iter:    848/  1424 | global iter:    848/  1424 | loss: 11.9451 | ds_loss: 11.9451 | lr: 3.5287e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.350
train | epoch   4 | Iter:    852/  1424 | global iter:    852/  1424 | loss: 11.7938 | ds_loss: 11.7938 | lr: 3.4866e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   4 | Iter:    856/  1424 | global iter:    856/  1424 | loss: 11.7143 | ds_loss: 11.7143 | lr: 3.4447e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   4 | Iter:    860/  1424 | global iter:    860/  1424 | loss: 11.5032 | ds_loss: 11.5032 | lr: 3.4029e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.350
train | epoch   4 | Iter:    864/  1424 | global iter:    864/  1424 | loss: 11.8711 | ds_loss: 11.8711 | lr: 3.3612e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.350
train | epoch   4 | Iter:    868/  1424 | global iter:    868/  1424 | loss: 11.5312 | ds_loss: 11.5312 | lr: 3.3196e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   4 | Iter:    872/  1424 | global iter:    872/  1424 | loss: 11.8849 | ds_loss: 11.8849 | lr: 3.2782e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   4 | Iter:    876/  1424 | global iter:    876/  1424 | loss: 11.1965 | ds_loss: 11.1965 | lr: 3.2369e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   4 | Iter:    880/  1424 | global iter:    880/  1424 | loss: 11.8926 | ds_loss: 11.8926 | lr: 3.1958e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   4 | Iter:    884/  1424 | global iter:    884/  1424 | loss: 12.1424 | ds_loss: 12.1424 | lr: 3.1547e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   4 | Iter:    888/  1424 | global iter:    888/  1424 | loss: 11.9091 | ds_loss: 11.9091 | lr: 3.1139e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.350
dev | avg_loss: 3.9208984375 | {'exact_match': 3.4, 'rougeL': 27.8911}
train | epoch   4 | Iter:    892/  1424 | global iter:    892/  1424 | loss: 11.6036 | ds_loss: 11.6036 | lr: 3.0732e-05 | scale:  2048.0000 | micro time: 0.347 | step time: 0.347
train | epoch   5 | Iter:    896/  1424 | global iter:    896/  1424 | loss: 11.7520 | ds_loss: 11.7520 | lr: 3.0326e-05 | scale:  2048.0000 | micro time: 0.352 | step time: 0.318
train | epoch   5 | Iter:    900/  1424 | global iter:    900/  1424 | loss: 11.4469 | ds_loss: 11.4469 | lr: 2.9922e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.347
train | epoch   5 | Iter:    904/  1424 | global iter:    904/  1424 | loss: 11.4573 | ds_loss: 11.4573 | lr: 2.9519e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   5 | Iter:    908/  1424 | global iter:    908/  1424 | loss: 11.3810 | ds_loss: 11.3810 | lr: 2.9118e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   5 | Iter:    912/  1424 | global iter:    912/  1424 | loss: 10.7555 | ds_loss: 10.7555 | lr: 2.8719e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   5 | Iter:    916/  1424 | global iter:    916/  1424 | loss: 10.7665 | ds_loss: 10.7665 | lr: 2.8321e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   5 | Iter:    920/  1424 | global iter:    920/  1424 | loss: 12.0096 | ds_loss: 12.0096 | lr: 2.7925e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   5 | Iter:    924/  1424 | global iter:    924/  1424 | loss: 11.3199 | ds_loss: 11.3199 | lr: 2.7530e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   5 | Iter:    928/  1424 | global iter:    928/  1424 | loss: 10.7697 | ds_loss: 10.7697 | lr: 2.7138e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   5 | Iter:    932/  1424 | global iter:    932/  1424 | loss: 11.0820 | ds_loss: 11.0820 | lr: 2.6747e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   5 | Iter:    936/  1424 | global iter:    936/  1424 | loss: 10.8249 | ds_loss: 10.8249 | lr: 2.6358e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   5 | Iter:    940/  1424 | global iter:    940/  1424 | loss: 11.0976 | ds_loss: 11.0976 | lr: 2.5971e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   5 | Iter:    944/  1424 | global iter:    944/  1424 | loss: 11.5417 | ds_loss: 11.5417 | lr: 2.5586e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   5 | Iter:    948/  1424 | global iter:    948/  1424 | loss: 11.3339 | ds_loss: 11.3339 | lr: 2.5202e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   5 | Iter:    952/  1424 | global iter:    952/  1424 | loss: 11.1008 | ds_loss: 11.1008 | lr: 2.4821e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   5 | Iter:    956/  1424 | global iter:    956/  1424 | loss: 11.3402 | ds_loss: 11.3402 | lr: 2.4441e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   5 | Iter:    960/  1424 | global iter:    960/  1424 | loss: 12.1593 | ds_loss: 12.1593 | lr: 2.4064e-05 | scale:  2048.0000 | micro time: 0.351 | step time: 0.350
train | epoch   5 | Iter:    964/  1424 | global iter:    964/  1424 | loss: 10.8911 | ds_loss: 10.8911 | lr: 2.3689e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.351
train | epoch   5 | Iter:    968/  1424 | global iter:    968/  1424 | loss: 11.6809 | ds_loss: 11.6809 | lr: 2.3315e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   5 | Iter:    972/  1424 | global iter:    972/  1424 | loss: 11.5671 | ds_loss: 11.5671 | lr: 2.2944e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.350
train | epoch   5 | Iter:    976/  1424 | global iter:    976/  1424 | loss: 10.8230 | ds_loss: 10.8230 | lr: 2.2575e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   5 | Iter:    980/  1424 | global iter:    980/  1424 | loss: 11.7145 | ds_loss: 11.7145 | lr: 2.2208e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   5 | Iter:    984/  1424 | global iter:    984/  1424 | loss: 11.4802 | ds_loss: 11.4802 | lr: 2.1843e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.350
train | epoch   5 | Iter:    988/  1424 | global iter:    988/  1424 | loss: 11.8365 | ds_loss: 11.8365 | lr: 2.1480e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   5 | Iter:    992/  1424 | global iter:    992/  1424 | loss: 11.5360 | ds_loss: 11.5360 | lr: 2.1120e-05 | scale:  2048.0000 | micro time: 0.351 | step time: 0.350
train | epoch   5 | Iter:    996/  1424 | global iter:    996/  1424 | loss: 11.2992 | ds_loss: 11.2992 | lr: 2.0761e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.350
train | epoch   5 | Iter:   1000/  1424 | global iter:   1000/  1424 | loss: 11.6821 | ds_loss: 11.6821 | lr: 2.0406e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   5 | Iter:   1004/  1424 | global iter:   1004/  1424 | loss: 10.9717 | ds_loss: 10.9717 | lr: 2.0052e-05 | scale:  2048.0000 | micro time: 0.357 | step time: 0.351
train | epoch   5 | Iter:   1008/  1424 | global iter:   1008/  1424 | loss: 10.6103 | ds_loss: 10.6103 | lr: 1.9701e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.350
train | epoch   5 | Iter:   1012/  1424 | global iter:   1012/  1424 | loss: 11.2712 | ds_loss: 11.2712 | lr: 1.9352e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.350
train | epoch   5 | Iter:   1016/  1424 | global iter:   1016/  1424 | loss: 11.0313 | ds_loss: 11.0313 | lr: 1.9005e-05 | scale:  2048.0000 | micro time: 0.351 | step time: 0.350
train | epoch   5 | Iter:   1020/  1424 | global iter:   1020/  1424 | loss: 10.8716 | ds_loss: 10.8716 | lr: 1.8661e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.350
train | epoch   5 | Iter:   1024/  1424 | global iter:   1024/  1424 | loss: 11.2342 | ds_loss: 11.2342 | lr: 1.8319e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   5 | Iter:   1028/  1424 | global iter:   1028/  1424 | loss: 12.2129 | ds_loss: 12.2129 | lr: 1.7980e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   5 | Iter:   1032/  1424 | global iter:   1032/  1424 | loss: 11.5306 | ds_loss: 11.5306 | lr: 1.7644e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   5 | Iter:   1036/  1424 | global iter:   1036/  1424 | loss: 11.0747 | ds_loss: 11.0747 | lr: 1.7309e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   5 | Iter:   1040/  1424 | global iter:   1040/  1424 | loss: 11.2605 | ds_loss: 11.2605 | lr: 1.6978e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   5 | Iter:   1044/  1424 | global iter:   1044/  1424 | loss: 11.5995 | ds_loss: 11.5995 | lr: 1.6649e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
train | epoch   5 | Iter:   1048/  1424 | global iter:   1048/  1424 | loss: 12.4504 | ds_loss: 12.4504 | lr: 1.6322e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.349
train | epoch   5 | Iter:   1052/  1424 | global iter:   1052/  1424 | loss: 11.4390 | ds_loss: 11.4390 | lr: 1.5999e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.350
train | epoch   5 | Iter:   1056/  1424 | global iter:   1056/  1424 | loss: 11.7913 | ds_loss: 11.7913 | lr: 1.5677e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   5 | Iter:   1060/  1424 | global iter:   1060/  1424 | loss: 11.5818 | ds_loss: 11.5818 | lr: 1.5359e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.348
train | epoch   5 | Iter:   1064/  1424 | global iter:   1064/  1424 | loss: 11.5779 | ds_loss: 11.5779 | lr: 1.5043e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
train | epoch   5 | Iter:   1068/  1424 | global iter:   1068/  1424 | loss: 11.5105 | ds_loss: 11.5105 | lr: 1.4730e-05 | scale:  2048.0000 | micro time: 0.349 | step time: 0.349
dev | avg_loss: 3.9345703125 | {'exact_match': 3.6, 'rougeL': 27.6573}
train | epoch   5 | Iter:   1072/  1424 | global iter:   1072/  1424 | loss: 11.1451 | ds_loss: 11.1451 | lr: 1.4420e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.347
train | epoch   6 | Iter:   1076/  1424 | global iter:   1076/  1424 | loss: 11.7786 | ds_loss: 11.7786 | lr: 1.4112e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.317
train | epoch   6 | Iter:   1080/  1424 | global iter:   1080/  1424 | loss: 11.4264 | ds_loss: 11.4264 | lr: 1.3807e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   6 | Iter:   1084/  1424 | global iter:   1084/  1424 | loss: 11.5905 | ds_loss: 11.5905 | lr: 1.3506e-05 | scale:  2048.0000 | micro time: 0.347 | step time: 0.348
train | epoch   6 | Iter:   1088/  1424 | global iter:   1088/  1424 | loss: 11.4300 | ds_loss: 11.4300 | lr: 1.3206e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   6 | Iter:   1092/  1424 | global iter:   1092/  1424 | loss: 11.2276 | ds_loss: 11.2276 | lr: 1.2910e-05 | scale:  2048.0000 | micro time: 0.348 | step time: 0.348
train | epoch   6 | Iter:   1096/  1424 | global iter:   1096/  1424 | loss: 11.3269 | ds_loss: 11.3269 | lr: 1.2617e-05 | scale:  2048.0000 | micro time: 0.347 | step time: 0.348
train | epoch   6 | Iter:   1100/  1424 | global iter:   1100/  1424 | loss: 11.1838 | ds_loss: 11.1838 | lr: 1.2327e-05 | scale:  2048.0000 | micro time: 0.347 | step time: 0.348
train | epoch   6 | Iter:   1104/  1424 | global iter:   1104/  1424 | loss: 11.0858 | ds_loss: 11.0858 | lr: 1.2039e-05 | scale:  2048.0000 | micro time: 0.347 | step time: 0.348
train | epoch   6 | Iter:   1108/  1424 | global iter:   1108/  1424 | loss: 11.3420 | ds_loss: 11.3420 | lr: 1.1755e-05 | scale:  2048.0000 | micro time: 0.347 | step time: 0.348
train | epoch   6 | Iter:   1112/  1424 | global iter:   1112/  1424 | loss: 11.7817 | ds_loss: 11.7817 | lr: 1.1473e-05 | scale:  2048.0000 | micro time: 0.350 | step time: 0.349
